time,latitude,longitude,depth,mag,place
2020-06-05T01:23:03.458Z,4.5025,95.1232,50.69,4.5,"117 km SSW of Banda Aceh, Indonesia"
2020-06-03T22:30:55.044Z,5.6736,95.17,10.0,4.6,"23 km NW of Banda Aceh, Indonesia"
2020-06-03T01:40:48.863Z,24.8316,91.1391,30.48,4.2,"41 km NNW of Baniachang, Bangladesh"
2020-06-02T01:44:10.755Z,23.7804,98.3563,14.39,4.6,"112 km NNE of Lashio, Myanmar"
2020-05-31T13:03:58.927Z,10.8899,92.5217,8.42,4.7,"89 km SSW of Port Blair, India"
2020-05-30T23:12:23.543Z,12.6084,93.2388,59.16,4.4,"115 km NNE of Bamboo Flat, India"
2020-05-30T15:51:39.617Z,27.8896,84.8784,10.0,4.3,"45 km WNW of Kirtipur, Nepal"
2020-05-29T15:38:41.657Z,29.1724,77.0219,10.0,4.2,"Uttar Pradesh, India"
2020-05-29T00:30:29.301Z,11.7257,92.3273,10.0,4.5,"42 km W of Bamboo Flat, India"
2020-05-28T08:05:58.316Z,32.5421,79.491,10.0,4.4,"196 km NE of Sar?han, India"
2020-05-27T05:31:38.205Z,34.2918,71.0348,10.0,4.2,"13 km WSW of Shinpokh, Pakistan"
2020-05-25T14:42:17.395Z,24.3856,93.9197,57.89,5.1,"13 km SSW of Kakching, India"
2020-05-25T10:08:11.583Z,4.9608,94.4496,48.36,4.5,"117 km WSW of Banda Aceh, Indonesia"
2020-05-24T22:30:51.478Z,34.2803,70.1664,28.53,4.5,"30 km WSW of Jal?l?b?d, Afghanistan"
2020-05-24T19:15:36.840Z,35.9955,70.9331,90.3,4.5,"63 km N of P?r?n, Afghanistan"
2020-05-23T09:11:37.219Z,14.0757,94.0306,80.07,4.7,"286 km SSW of Bogale, Myanmar"
2020-05-22T19:43:08.261Z,11.3192,93.5383,103.13,4.3,"94 km ESE of Port Blair, India"
2020-05-22T18:38:17.563Z,32.8636,85.5107,10.0,4.6,western Xizang
2020-05-22T13:44:50.634Z,32.7694,85.4486,10.0,4.3,western Xizang
2020-05-18T08:26:07.753Z,34.4604,68.9654,10.0,4.3,"11 km NE of Maydanshakhr, Afghanistan"
2020-05-18T07:02:22.593Z,16.8761,94.6443,10.0,4.0,"14 km NW of Pathein, Myanmar"
2020-05-17T05:22:09.081Z,29.9346,94.9732,10.0,4.6,"166 km NNE of Shi Yomi, India"
2020-05-17T04:32:15.434Z,20.5275,96.0814,10.0,4.6,"12 km NNW of Yamethin, Myanmar"
2020-05-12T18:08:38.863Z,27.7046,86.0378,10.0,4.9,"29 km SSE of Kod?ri??, Nepal"
2020-05-11T22:39:35.471Z,24.8084,94.1112,63.54,4.6,"15 km NNE of Yairipok, India"
2020-05-10T08:15:27.178Z,28.7268,77.3516,10.0,3.7,"6 km ESE of Loni, India"
2020-05-09T10:06:46.736Z,22.1166,68.963,10.0,4.1,"13 km S of Dw?rka, India"
2020-05-06T20:07:24.567Z,4.9122,94.8926,53.4,4.0,"85 km SW of Banda Aceh, Indonesia"
2020-05-06T11:26:52.383Z,16.6415,94.4169,10.0,4.1,"36 km WSW of Pathein, Myanmar"
2020-05-05T22:15:04.082Z,20.9941,94.4334,83.34,4.1,"41 km WNW of Chauk, Myanmar"
2020-05-03T15:40:23.737Z,32.9792,85.6089,10.0,4.1,western Xizang
2020-04-30T20:17:52.005Z,32.2161,89.5179,10.0,4.3,"253 km WNW of Nagqu, China"
2020-04-27T19:54:31.054Z,12.1157,92.936,32.59,4.4,"51 km NNE of Bamboo Flat, India"
2020-04-26T05:29:26.353Z,27.0529,89.191,10.0,3.9,"19 km NNE of Samtse, Bhutan"
2020-04-25T14:38:27.755Z,29.9853,69.5743,35.0,4.1,"10 km NNE of Barkhan, Pakistan"
2020-04-25T14:29:13.743Z,30.063,69.5508,41.46,4.1,"18 km N of Barkhan, Pakistan"
2020-04-24T05:15:21.183Z,24.0324,95.8305,10.0,4.6,"141 km NNW of Mogok, Myanmar"
2020-04-22T18:47:00.201Z,17.0062,96.2746,10.0,3.1,"25 km NNE of Yangon, Myanmar"
2020-04-21T01:17:28.268Z,35.7311,74.5266,35.0,4.3,"28 km SE of Gilgit, Pakistan"
2020-04-21T00:09:10.636Z,9.3687,92.9668,48.51,4.8,"255 km S of Port Blair, India"
2020-04-20T05:19:15.437Z,17.3704,95.1694,64.38,4.2,"43 km SW of Hinthada, Myanmar"
2020-04-18T17:17:44.688Z,31.6054,93.5107,30.21,4.3,"138 km E of Nagqu, China"
2020-04-17T10:59:11.292Z,28.1205,93.9189,10.0,4.1,"58 km N of Ziro, India"
2020-04-16T11:53:01.650Z,22.7356,94.0722,10.0,4.5,"45 km ESE of Falam, Myanmar"
2020-04-16T11:45:23.960Z,22.8004,94.0292,10.0,5.9,"38 km ESE of Falam, Myanmar"
2020-04-15T21:28:07.501Z,5.8861,95.8214,19.79,4.3,"55 km E of Sabang, Indonesia"
2020-04-15T19:36:20.915Z,20.5448,93.6698,10.0,4.2,"91 km ENE of Sittwe, Myanmar"
2020-04-13T17:34:03.942Z,12.0153,92.9576,38.0,4.3,"43 km NE of Bamboo Flat, India"
2020-04-12T12:15:02.191Z,28.8336,77.3589,10.0,3.8,"Haryana-Delhi-Uttar Pradesh region, India"
2020-04-12T00:32:54.726Z,29.3551,70.0699,10.0,4.0,"37 km SW of Dajal, Pakistan"
2020-04-09T17:54:17.641Z,32.6222,96.4049,10.0,4.1,"180 km NNW of Qamdo, China"
2020-04-08T05:53:57.175Z,23.4203,86.989,10.0,4.0,"22 km NNW of B?nkura, India"
2020-04-07T10:39:02.233Z,29.2723,95.1896,10.0,4.4,"114 km NE of Shi Yomi, India"
2020-04-05T17:50:30.477Z,26.4085,92.7724,46.31,4.5,"25 km S of Tezpur, India"
2020-04-04T08:29:22.470Z,34.9652,71.3367,78.77,4.0,"7 km SSW of ?sm?r, Afghanistan"
2020-04-04T00:45:51.928Z,32.6292,85.4271,10.0,4.4,western Xizang
2020-04-03T22:54:42.401Z,32.6775,85.4882,10.0,4.8,western Xizang
2020-04-02T17:35:31.963Z,26.1416,97.037,10.0,4.2,"23 km ESE of Sarupathar, India"
2020-04-01T12:23:27.116Z,33.1265,98.9089,10.0,5.4,"274 km NE of Qamdo, China"
2020-03-30T01:49:33.657Z,36.0281,69.8646,98.43,4.2,"60 km S of Farkh?r, Afghanistan"
2020-03-29T18:17:45.513Z,32.9731,76.4202,10.0,4.3,"53 km NNE of Chamba, India"
2020-03-27T11:46:58.989Z,32.697,76.144,10.0,4.5,"15 km N of Chamba, India"
2020-03-27T10:27:01.109Z,7.4016,92.2583,10.0,4.3,"Nicobar Islands, India region"
2020-03-25T08:45:56.122Z,34.4893,85.8489,10.0,4.3,western Xizang
2020-03-24T23:39:29.603Z,28.6107,87.2197,10.0,4.0,"83 km NNE of Lobujya, Nepal"
2020-03-24T15:00:31.941Z,7.969,92.5087,10.0,4.5,"Nicobar Islands, India region"
2020-03-23T12:21:27.031Z,25.1038,96.351,10.0,4.4,"109 km WSW of Myitkyina, Myanmar"
2020-03-23T08:08:12.704Z,25.0857,95.0671,101.49,4.5,"86 km SE of Phek, India"
2020-03-20T01:33:15.443Z,28.5896,87.3081,10.0,5.7,"85 km NE of Lobujya, Nepal"
2020-03-19T12:58:56.455Z,8.8588,93.9589,10.0,4.8,"Nicobar Islands, India region"
2020-03-17T04:02:10.317Z,34.5391,85.8363,10.0,4.6,western Xizang
2020-03-15T16:18:09.209Z,32.7903,85.6582,10.0,4.4,western Xizang
2020-03-15T16:17:04.697Z,32.6753,85.455,10.0,4.2,western Xizang
2020-03-15T15:00:17.383Z,28.2184,83.5923,10.0,4.3,"5 km S of B?glung, Nepal"
2020-03-13T10:48:10.217Z,6.4531,92.6013,10.0,4.3,"Nicobar Islands, India region"
2020-03-12T15:44:02.770Z,32.7152,85.3323,10.0,5.4,western Xizang
2020-03-11T14:19:31.898Z,32.568,78.4627,10.0,4.0,"125 km ENE of Man?li, India"
2020-03-10T00:20:14.450Z,32.87,85.3938,10.0,4.1,western Xizang
2020-03-09T18:38:51.130Z,32.7852,85.5166,10.0,4.2,western Xizang
2020-03-09T18:12:09.419Z,32.8006,85.5456,10.0,5.2,western Xizang
2020-03-08T16:59:17.196Z,32.7173,85.4732,10.0,4.2,western Xizang
2020-03-07T04:05:43.016Z,23.2305,96.1055,10.0,4.5,"54 km NW of Mogok, Myanmar"
2020-03-05T16:05:56.508Z,29.3811,67.7,16.31,4.3,"11 km SSE of Dadhar, Pakistan"
2020-03-05T06:59:54.541Z,25.8362,96.7751,10.0,4.5,"41 km S of Sarupathar, India"
2020-03-04T13:28:38.624Z,32.0214,94.7889,10.0,4.3,"247 km WNW of Qamdo, China"
2020-03-04T00:20:03.152Z,24.4202,96.1023,10.0,4.8,"116 km W of Bhamo, Myanmar"
2020-03-03T09:18:50.445Z,17.6247,94.3051,10.0,4.9,"104 km NNW of Pathein, Myanmar"
2020-02-29T20:05:26.893Z,26.4904,92.1052,45.39,4.2,"5 km SW of Kh?rupatia, India"
2020-02-28T11:07:11.020Z,32.9646,76.3114,10.0,4.2,"48 km NNE of Chamba, India"
2020-02-28T05:50:18.394Z,35.2945,71.8197,58.81,4.5,"10 km NNW of Upper Dir, Pakistan"
2020-02-26T15:04:08.953Z,32.9752,76.2474,10.0,5.0,"47 km NNE of Chamba, India"
2020-02-25T06:16:20.871Z,24.5467,90.1767,10.0,4.0,"25 km N of Sakhipur, Bangladesh"
2020-02-20T18:11:03.046Z,34.5533,85.7767,10.0,4.6,western Xizang
2020-02-20T18:01:35.341Z,34.5182,85.6961,10.0,5.1,western Xizang
2020-02-18T23:11:58.225Z,35.6198,74.5363,10.0,4.3,"38 km SSE of Gilgit, Pakistan"
2020-02-18T01:55:37.405Z,19.1257,96.3104,10.0,4.0,"24 km NNW of Taungoo, Myanmar"
2020-02-17T07:16:25.977Z,35.6065,74.5291,10.0,4.4,"39 km SSE of Gilgit, Pakistan"
2020-02-15T08:12:18.454Z,22.5718,93.5958,47.14,4.2,"8 km S of Hakha, Myanmar"
2020-02-12T19:17:55.089Z,10.5177,94.0622,10.0,4.3,"191 km SE of Port Blair, India"
2020-02-11T21:04:16.379Z,4.5074,83.4591,10.0,4.7,North Indian Ocean
2020-02-11T17:52:42.268Z,17.6453,94.317,10.0,4.6,"105 km NNW of Pathein, Myanmar"
2020-02-10T19:47:29.234Z,8.5032,92.5426,10.0,4.4,"Nicobar Islands, India region"
2020-02-10T18:20:09.252Z,13.1329,93.2938,39.6,4.9,"170 km NNE of Bamboo Flat, India"
2020-02-09T19:37:29.389Z,23.05,94.8537,134.31,4.2,"80 km SE of Mawlaik, Myanmar"
2020-02-09T19:10:46.707Z,20.5392,93.8715,51.0,4.6,"104 km W of Yenangyaung, Myanmar"
2020-02-09T08:48:50.639Z,12.8396,92.6303,10.0,4.4,"126 km N of Bamboo Flat, India"
2020-02-08T12:47:01.887Z,26.3386,90.7847,10.0,5.0,"10 km E of Abhay?puri, India"
2020-02-08T01:01:46.831Z,30.0278,79.9831,18.78,4.7,"29 km NE of B?geshwar, India"
2020-02-07T11:00:40.151Z,11.1225,93.5904,129.96,4.4,"110 km ESE of Port Blair, India"
2020-02-05T20:47:08.396Z,7.3359,73.6458,10.0,4.5,"76 km NE of Dhidhdhoo, Maldives"
2020-02-04T18:26:20.869Z,21.7325,94.6242,90.29,4.1,"64 km NW of Pakokku, Myanmar"
2020-02-04T14:10:23.587Z,19.7608,95.8596,10.0,4.4,"28 km W of Nay Pyi Taw, Myanmar"
2020-02-04T05:05:34.413Z,34.547,70.5826,10.0,4.4,"17 km NE of Jal?l?b?d, Afghanistan"
2020-02-01T09:43:55.801Z,28.9807,95.7207,10.0,4.9,"108 km NNE of P?sigh?t, India"
2020-01-31T10:55:20.847Z,24.815,98.0962,10.0,4.4,"94 km SE of Myitkyina, Myanmar"
2020-01-29T22:13:21.341Z,7.1328,92.0445,10.0,4.6,"Nicobar Islands, India region"
2020-01-29T21:45:34.496Z,28.7675,91.7966,10.0,4.5,"118 km SE of Lhasa, China"
2020-01-29T15:10:53.203Z,10.3105,93.7827,10.0,5.0,"187 km SE of Port Blair, India"
2020-01-29T13:43:05.740Z,24.4383,94.9928,115.32,4.3,"95 km E of W?ngjing, India"
2020-01-28T20:29:36.992Z,7.3115,92.0905,10.0,5.1,"Nicobar Islands, India region"
2020-01-27T20:57:53.201Z,30.9589,69.8631,10.0,4.3,"57 km SE of Zhob, Pakistan"
2020-01-27T14:26:29.446Z,35.6993,75.2078,10.0,4.5,"58 km NW of Skardu, Pakistan"
2020-01-27T07:10:39.720Z,24.7732,91.7364,10.0,4.5,"10 km SE of Jahedpur, Bangladesh"
2020-01-25T21:07:34.332Z,16.6775,79.8979,10.0,4.5,"32 km SW of Jaggayyapeta, India"
2020-01-24T22:56:05.315Z,31.995,95.0575,10.0,5.2,"223 km WNW of Qamdo, China"
2020-01-23T15:30:38.375Z,32.9652,98.9452,15.05,4.2,"263 km NE of Qamdo, China"
2020-01-23T14:26:30.754Z,33.0798,98.9264,10.0,4.6,"271 km NE of Qamdo, China"
2020-01-23T09:48:04.838Z,20.5189,93.4447,22.56,4.9,"70 km NE of Sittwe, Myanmar"
2020-01-22T19:23:28.031Z,7.7168,94.0461,106.74,4.7,"246 km NW of Sabang, Indonesia"
2020-01-18T18:00:17.134Z,31.646,93.3736,27.2,4.7,"126 km E of Nagqu, China"
2020-01-18T01:55:24.824Z,4.6132,95.0658,53.54,4.9,"106 km SSW of Banda Aceh, Indonesia"
2020-01-15T02:59:38.375Z,5.2079,94.6953,56.73,4.3,"79 km WSW of Banda Aceh, Indonesia"
2020-01-14T01:24:58.643Z,23.6781,94.5148,94.42,4.3,"11 km ENE of Mawlaik, Myanmar"
2020-01-12T20:22:02.782Z,29.4841,81.5921,10.0,4.3,"61 km WNW of Jumla, Nepal"
2020-01-12T14:34:14.825Z,29.4848,81.705,10.0,4.4,"51 km WNW of Jumla, Nepal"
2020-01-12T05:23:56.526Z,35.0149,74.474,10.0,5.1,"68 km NNW of Bandipura, India"
2020-01-12T02:18:44.119Z,27.5265,67.4928,10.0,4.0,"31 km WNW of Warah, Pakistan"
2020-01-07T15:09:03.481Z,35.6192,70.1051,103.51,4.0,"63 km ENE of B?z?rak, Afghanistan"
2020-01-06T15:08:03.412Z,8.8585,93.5608,33.37,4.9,"Nicobar Islands, India region"
2020-01-05T13:16:52.055Z,30.3664,85.5587,10.0,4.3,"119 km NNE of Saga, China"
2020-01-05T13:14:02.142Z,29.9815,85.4049,10.0,4.4,"74 km NNE of Saga, China"
2020-01-03T01:56:44.755Z,28.8329,91.973,10.0,4.2,"124 km SE of Lhasa, China"
2020-01-02T08:22:22.365Z,8.0784,94.0198,10.0,4.3,"281 km NNW of Sabang, Indonesia"
2019-12-31T01:02:55.716Z,35.5447,74.6636,63.86,4.3,"52 km SE of Gilgit, Pakistan"
2019-12-31T00:52:51.117Z,35.6732,74.716,10.0,4.2,"45 km SE of Gilgit, Pakistan"
2019-12-30T19:20:16.923Z,35.5735,74.5666,10.0,4.5,"44 km SSE of Gilgit, Pakistan"
2019-12-30T17:49:59.468Z,35.6305,74.6387,24.32,5.0,"43 km SE of Gilgit, Pakistan"
2019-12-30T17:28:26.422Z,35.7053,74.5835,10.0,4.5,"34 km SE of Gilgit, Pakistan"
2019-12-30T17:18:57.445Z,35.5909,74.628,13.82,5.6,"46 km SE of Gilgit, Pakistan"
2019-12-30T17:12:33.526Z,35.6686,74.4751,10.0,4.6,"31 km SSE of Gilgit, Pakistan"
2019-12-30T16:59:04.000Z,6.6861,94.4018,99.89,4.8,"134 km NW of Sabang, Indonesia"
2019-12-30T00:52:30.193Z,35.8128,77.6114,10.0,4.1,"123 km NE of Thang, India"
2019-12-25T07:04:18.790Z,23.661,96.0256,10.0,4.6,"96 km NNW of Mogok, Myanmar"
2019-12-24T05:52:56.405Z,7.0773,92.4071,10.0,5.1,"Nicobar Islands, India region"
2019-12-22T14:59:31.805Z,23.6551,94.0597,10.0,3.8,"35 km W of Mawlaik, Myanmar"
2019-12-19T22:16:20.980Z,34.6953,79.7421,10.0,4.5,"206 km ENE of Leh, India"
2019-12-19T19:01:53.725Z,5.1655,94.4046,51.03,4.6,"111 km WSW of Banda Aceh, Indonesia"
2019-12-19T12:07:55.485Z,32.4723,86.9509,10.0,4.9,western Xizang
2019-12-18T14:09:17.268Z,33.5899,71.63,46.36,4.5,"16 km E of Kohat, Pakistan"
2019-12-16T06:08:42.593Z,8.5479,91.8576,10.0,4.2,"Nicobar Islands, India region"
2019-12-16T03:10:30.166Z,24.0847,93.875,55.37,4.4,"34 km SE of Chur?ch?ndpur, India"
2019-12-15T03:53:33.034Z,24.9171,95.0882,110.85,4.4,"101 km SE of Phek, India"
2019-12-13T23:52:40.214Z,20.0829,73.1729,10.0,4.3,"19 km NNW of Jawh?r, India"
2019-12-12T13:26:31.828Z,27.9194,85.7168,10.0,4.2,"24 km W of Kod?ri??, Nepal"
2019-12-10T16:02:54.783Z,25.0212,99.3544,10.0,4.5,"106 km SW of Dali, China"
2019-12-10T03:51:46.613Z,12.2739,95.2155,10.0,4.4,"277 km ENE of Port Blair, India"
2019-12-07T15:32:21.243Z,26.9076,67.1918,34.3,4.5,Pakistan
2019-12-07T03:25:06.665Z,19.9237,94.3299,66.45,4.1,"63 km WSW of Minbu, Myanmar"
2019-12-05T09:13:45.582Z,5.4493,95.5805,10.0,4.6,"29 km ESE of Banda Aceh, Indonesia"
2019-12-02T17:53:29.969Z,8.351,94.5307,186.14,5.0,"285 km NNW of Sabang, Indonesia"
2019-12-02T01:12:44.545Z,23.0905,93.6727,53.48,4.6,"19 km N of Falam, Myanmar"
2019-11-29T17:50:18.088Z,13.692,93.3959,49.27,4.9,"232 km NNE of Bamboo Flat, India"
2019-11-28T14:39:13.828Z,23.1791,96.0354,10.0,5.2,"56 km WNW of Mogok, Myanmar"
2019-11-28T01:40:04.336Z,30.4965,84.2884,15.1,4.6,"158 km NW of Saga, China"
2019-11-27T16:23:31.706Z,27.7986,85.8214,10.0,4.6,"22 km SW of Kod?ri??, Nepal"
2019-11-27T10:07:13.425Z,14.2308,93.0511,10.0,4.5,"282 km N of Bamboo Flat, India"
2019-11-27T00:18:32.422Z,28.1658,87.8728,64.65,4.4,"96 km NW of Mangan, India"
2019-11-26T11:05:57.604Z,19.2269,94.9378,60.78,5.3,"27 km WSW of Thayetmyo, Myanmar"
2019-11-26T09:36:12.864Z,19.2631,95.0235,76.48,4.7,"17 km WSW of Thayetmyo, Myanmar"
2019-11-26T03:53:46.675Z,24.155,94.3136,70.19,4.5,"50 km SE of Kakching, India"
2019-11-24T15:42:27.455Z,33.0186,92.6928,10.0,4.3,"181 km NNE of Nagqu, China"
2019-11-24T15:40:22.160Z,5.6834,91.8204,10.0,4.5,off the west coast of northern Sumatra
2019-11-23T22:43:46.367Z,24.9318,96.3511,10.0,4.1,"116 km WSW of Myitkyina, Myanmar"
2019-11-21T14:11:09.692Z,26.145,91.1372,48.16,4.3,"23 km SSE of Barpeta, India"
2019-11-20T14:06:55.919Z,10.9867,95.1124,10.0,4.6,"269 km ESE of Port Blair, India"
2019-11-20T03:45:51.474Z,6.9197,93.8231,35.0,4.4,"200 km NW of Sabang, Indonesia"
2019-11-20T03:43:04.660Z,7.2344,94.5302,10.0,4.5,"172 km NNW of Sabang, Indonesia"
2019-11-20T03:37:09.231Z,7.3022,94.5601,10.0,4.8,"177 km NNW of Sabang, Indonesia"
2019-11-20T03:35:22.326Z,7.1635,94.4353,10.0,4.7,"171 km NW of Sabang, Indonesia"
2019-11-19T13:30:55.900Z,29.3228,81.1433,10.0,5.0,"20 km ENE of Dipayal, Nepal"
2019-11-19T08:56:38.237Z,30.8646,70.1184,10.0,4.4,"53 km WNW of Taunsa, Pakistan"
2019-11-18T13:31:08.384Z,23.5799,70.4585,10.0,4.6,"19 km W of R?par, India"
2019-11-17T23:05:55.674Z,11.2863,92.9571,53.39,5.1,"47 km SSE of Port Blair, India"
2019-11-17T06:47:05.738Z,7.2825,94.8637,10.0,4.7,"161 km NNW of Sabang, Indonesia"
2019-11-17T05:55:09.736Z,7.173,94.4316,10.0,4.2,"172 km NW of Sabang, Indonesia"
2019-11-17T05:39:23.998Z,7.4864,94.8941,10.0,4.3,"182 km NNW of Sabang, Indonesia"
2019-11-17T01:28:55.472Z,7.2027,94.5282,10.0,5.2,"169 km NNW of Sabang, Indonesia"
2019-11-14T18:30:18.751Z,7.0993,94.8419,137.51,4.9,"143 km NNW of Sabang, Indonesia"
2019-11-13T13:10:54.879Z,26.1728,93.3051,51.25,4.7,"38 km NNW of Diphu, India"
2019-11-13T11:18:43.126Z,6.6766,94.1635,85.75,4.1,"154 km NW of Sabang, Indonesia"
2019-11-12T15:24:18.323Z,16.7637,96.1838,10.0,3.8,near the south coast of Myanmar
2019-11-12T02:00:26.426Z,30.0659,80.2927,10.0,4.3,"32 km NW of Dh?rchula, India"
2019-11-05T09:50:40.576Z,35.7655,76.1396,10.0,4.4,"69 km NE of Skardu, Pakistan"
2019-11-01T22:36:14.760Z,35.2589,88.9719,10.0,4.6,western Xizang
2019-10-26T10:54:09.937Z,30.5449,87.3847,10.44,4.0,"203 km NW of Rikaze, China"
2019-10-22T01:30:40.682Z,19.2642,95.695,10.0,4.3,"51 km ESE of Myaydo, Myanmar"
2019-10-22T01:06:10.496Z,8.0497,94.395,172.3,4.8,"259 km NNW of Sabang, Indonesia"
2019-10-21T17:26:35.244Z,33.4696,81.4093,10.0,4.0,western Xizang
2019-10-20T13:12:17.091Z,25.2638,97.0073,10.0,4.3,"41 km WSW of Myitkyina, Myanmar"
2019-10-19T13:35:36.906Z,22.5731,93.3104,45.24,4.3,"31 km WSW of Hakha, Myanmar"
2019-10-18T16:48:10.169Z,23.1641,94.2177,76.27,4.9,"56 km SSW of Mawlaik, Myanmar"
2019-10-18T14:46:26.456Z,18.8969,99.2514,10.0,3.8,"21 km NE of San Kamphaeng, Thailand"
2019-10-18T10:32:54.487Z,32.9796,73.5759,42.77,4.7,"15 km WNW of Jhelum, Pakistan"
2019-10-16T18:45:42.992Z,23.1646,94.2211,79.56,4.4,"56 km SSW of Mawlaik, Myanmar"
2019-10-16T01:46:41.754Z,6.1412,93.9461,40.45,4.1,"154 km W of Sabang, Indonesia"
2019-10-13T17:41:20.227Z,33.0038,73.5064,10.0,3.3,"22 km WNW of Jhelum, Pakistan"
2019-10-13T05:06:33.866Z,28.1573,73.1834,14.98,4.0,"20 km NW of B?kaner, India"
2019-10-12T15:21:27.114Z,35.6919,70.0143,104.81,4.2,"61 km NE of B?z?rak, Afghanistan"
2019-10-12T11:12:10.955Z,4.5083,95.5203,72.02,4.2,"78 km WNW of Meulaboh, Indonesia"
2019-10-12T06:50:56.055Z,13.3676,93.5713,63.94,4.4,"206 km NNE of Bamboo Flat, India"
2019-10-08T07:44:40.429Z,33.9956,72.5735,10.0,3.9,"9 km SSW of Topi, Pakistan"
2019-10-07T21:11:37.249Z,4.6166,96.4186,25.18,4.5,"61 km NNE of Meulaboh, Indonesia"
2019-10-07T12:35:46.401Z,27.293,91.3145,10.0,4.7,"7 km ENE of Mongar, Bhutan"
2019-10-06T05:25:54.681Z,32.9078,73.6905,10.0,3.6,"4 km SW of Jhelum, Pakistan"
2019-10-04T21:21:56.656Z,4.6462,94.3809,41.6,4.3,"144 km SW of Banda Aceh, Indonesia"
2019-10-03T06:24:43.382Z,24.8695,94.1024,59.2,4.8,"17 km ENE of Imph?l, India"
2019-10-02T21:38:19.824Z,5.1799,94.8084,65.39,4.6,"70 km SW of Banda Aceh, Indonesia"
2019-09-29T09:02:11.934Z,10.9759,91.65,10.0,4.7,"141 km SW of Bamboo Flat, India"
2019-09-29T02:17:31.538Z,35.9731,70.2323,104.86,4.5,"74 km SSE of Farkh?r, Afghanistan"
2019-09-28T04:58:27.168Z,30.026,81.5319,10.0,4.4,"45 km SE of Burang, China"
2019-09-26T19:32:00.160Z,10.9418,91.7174,10.0,4.2,"137 km SW of Bamboo Flat, India"
2019-09-26T19:15:33.160Z,10.8407,91.6606,10.0,4.7,"149 km SW of Bamboo Flat, India"
2019-09-26T13:04:21.563Z,28.0869,84.4371,10.0,4.4,"45 km N of Bharatpur, Nepal"
2019-09-26T07:01:25.768Z,33.0481,73.6318,10.0,4.7,"15 km NW of Jhelum, Pakistan"
2019-09-25T01:03:59.497Z,32.9807,73.6466,10.0,3.7,"9 km WNW of Jhelum, Pakistan"
2019-09-24T17:35:57.556Z,33.0904,73.7855,10.0,3.6,"7 km SSE of New Mirpur, Pakistan"
2019-09-24T11:01:54.990Z,33.0779,73.7936,10.0,5.4,"8 km SSE of New Mirpur, Pakistan"
2019-09-23T09:36:26.024Z,29.4512,95.0638,10.0,4.3,"122 km NNE of Shi Yomi, India"
2019-09-22T16:17:01.966Z,28.4605,84.3309,18.23,4.5,"41 km ENE of Pokhara, Nepal"
2019-09-22T02:31:24.605Z,24.2307,93.6361,63.66,4.4,"11 km SSW of Chur?ch?ndpur, India"
2019-09-16T18:49:44.136Z,14.0514,93.5854,35.0,4.0,"276 km NNE of Bamboo Flat, India"
2019-09-16T14:33:25.773Z,29.691,80.7419,10.0,4.5,"24 km SE of D?rchul?, Nepal"
2019-09-16T00:52:06.369Z,4.9567,94.95,47.83,4.4,"77 km SSW of Banda Aceh, Indonesia"
2019-09-11T15:40:17.181Z,10.9512,91.8646,24.99,4.6,"Andaman Islands, India region"
2019-09-10T20:18:44.667Z,16.2362,95.0235,10.0,4.6,"30 km WSW of Mawlamyinegyunn, Myanmar"
2019-09-09T06:40:33.517Z,32.9804,76.181,43.93,4.9,"43 km E of Bhadarw?h, India"
2019-09-08T02:34:32.435Z,33.0736,76.1758,10.0,4.8,"44 km ENE of Bhadarw?h, India"
2019-09-06T10:09:49.013Z,21.2484,94.7538,101.57,4.7,"35 km WSW of Pakokku, Myanmar"
2019-09-03T19:18:39.698Z,25.0899,95.0419,88.22,4.5,"84 km SE of Phek, India"
2019-08-31T15:09:21.828Z,22.7414,95.522,10.0,5.4,"26 km NW of Shwebo, Myanmar"
2019-08-30T22:28:33.115Z,35.9391,69.6249,131.05,4.1,"46 km ESE of Nahr?n, Afghanistan"
2019-08-29T11:25:11.964Z,8.3335,92.1961,10.0,4.3,"Nicobar Islands, India region"
2019-08-29T02:24:46.391Z,35.6339,70.0143,28.11,4.5,"57 km NE of B?z?rak, Afghanistan"
2019-08-28T13:40:06.063Z,13.092,93.2507,47.93,4.9,"164 km NNE of Bamboo Flat, India"
2019-08-27T09:57:51.030Z,28.9012,86.4476,10.0,4.5,"111 km NNW of Lobujya, Nepal"
2019-08-26T02:49:16.737Z,26.4642,96.1069,105.63,4.7,"75 km WNW of Sarupathar, India"
2019-08-24T05:50:08.536Z,30.6928,87.8718,10.0,4.1,"187 km NNW of Rikaze, China"
2019-08-23T14:54:59.945Z,8.5293,93.8713,65.3,4.2,"Nicobar Islands, India region"
2019-08-22T11:51:45.748Z,6.8089,92.2392,10.0,4.4,"Nicobar Islands, India region"
2019-08-21T09:19:12.149Z,9.1171,93.5712,10.0,4.9,"296 km SSE of Port Blair, India"
2019-08-20T01:08:53.855Z,30.4025,94.7951,10.0,4.6,"211 km NNE of Shi Yomi, India"
2019-08-20T00:55:47.432Z,33.759,86.9172,10.0,4.1,western Xizang
2019-08-18T06:28:34.730Z,24.0196,93.858,63.38,5.0,"39 km SSE of Chur?ch?ndpur, India"
2019-08-18T03:38:13.321Z,18.3975,94.5477,35.0,4.8,"82 km W of Myanaung, Myanmar"
2019-08-18T03:24:21.878Z,18.4733,94.5394,26.14,5.2,"81 km WSW of Pyay, Myanmar"
